Date,F,M,S,V
2020-04-20,-1.18852324697718,-1.2132488751902433,1.6494804370419553,0.5934464262408974
2020-04-21,-1.1506623339193431,-1.3494798964615786,1.7232470999334473,0.8918232702550623
2020-04-22,-1.123124284409509,-1.412818088941841,0.8359851248544004,0.7242748096127272
2020-04-23,-1.0955951245038689,-1.315081977780773,0.49016446986660545,0.7612677153898333
2020-04-24,-1.0841076480523142,-1.3287860587133336,0.010192572792015473,0.7304169215357524
2020-04-27,-1.0706011256499428,-1.2028096045301544,0.3786824984967168,0.6932572308205066
2020-04-28,-1.0376777556511054,-1.2122784899294123,0.36290955970142086,0.803669268689684
2020-04-29,-1.0024613186858529,-0.8178687546985268,0.8015984556623852,0.6284129078203051
2020-04-30,-0.9793542135352932,-0.8154386357541311,1.2517476814732258,0.5254287974360304
2020-05-01,-0.9701769037187128,-1.065158875311297,1.2226917314070174,0.6503412646708916
2020-05-04,-0.9510439494356143,-1.0747935656166723,1.2398901733118388,0.5762373539321969
2020-05-05,-0.934612700393727,-1.083418165294067,0.7419561131846255,0.5138512812746188
2020-05-06,-0.8867100889609452,-0.9933047155019202,0.5319490141855351,0.4158811087498036
2020-05-07,-0.8552349066067071,-0.9094587598008512,0.3237337666464723,0.4113739298365084
2020-05-08,-0.8336814694233329,-0.9097476988843474,-0.11807879565995179,0.35019868024595996
2020-05-11,-0.8348775023012677,-0.872283369574963,-0.1720236156009061,0.2707849987127411
2020-05-12,-0.8233018556403986,-0.9804396699776283,-0.07128323587427075,0.38766745144920667
2020-05-13,-0.7958050430316083,-1.0361690196800433,-0.021375421300163712,0.4481333529209177
2020-05-14,-0.7694890097592383,-0.9240316299458758,0.13896127907052058,0.413902744470935
2020-05-15,-0.7628242942291992,-0.8360218950020645,0.0561915685009685,0.3849712589554024
2020-05-18,-0.7682566235955929,-0.5884673672674685,0.13424490597549774,0.2909533711522695
2020-05-19,-0.7399596339835437,-0.5247977238753196,0.42949486404381604,0.3011179228243895
2020-05-20,-0.7241989314544578,-0.2777029828781304,0.8387085763255989,-0.03463730763720737
2020-05-21,-0.7159937303960934,-0.24103509107321602,0.7527525323430185,-0.0036508993317445433
2020-05-22,-0.7031675339542697,-0.1825552097159998,0.7070159940969122,-0.0355957341555414
2020-05-25,-0.7933774320232916,-0.13501193100263664,0.7908682586630194,-0.03843154729859937
2020-05-26,-0.6767257289352961,0.13713846440580948,0.9788170144562971,0.005035150940080877
2020-05-27,-0.6680957255280178,0.21349340646814446,1.0863870161169058,0.03829969004818816
